"State","Year","Obese Adults (%)"
"KY",2020,38.2
"OH",2017,38.2
"AR",2020,38.2
"AK",2020,38.2
"SD",2020,38.2
"GA",2020,38.2
"ME",2020,38.2
"CT",2017,38.2
"LA",2012,38.2
"MS",2013,38.2
"WY",2011,38.2
"MN",2017,38.2
"MI",2019,38.2
"TN",2014,38.2
"MS",2015,38.2
"WV",2012,38.2
"OR",2015,38.2
"DE",2011,38.2
"LA",2016,38.2
"IL",2016,38.2
"GA",2016,38.2
"NE",2016,38.2
"GA",2016,38.2
"CA",2016,38.2
"IL",2016,38.2
"MO",2016,38.2
"SC",2016,38.2
"MO",2021,38.2
"IN",2021,38.2
"NM",2021,38.2
"TX",2021,38.2
"VA",2021,38.2
"ID",2022,38.2
"ND",2022,38.2
"NE",2022,38.2
"SC",2022,38.2
"IA",2016,38.3
"OK",2018,38.3
"KS",2018,38.3
"DE",2018,38.3
"IN",2020,38.3
"WI",2020,38.3
"AZ",2020,38.3
"VA",2020,38.3
"ND",2017,38.3
"DE",2015,38.3
"GA",2013,38.3
"KY",2013,38.3
"AL",2017,38.3
"SC",2012,38.3
"LA",2017,38.3
"SC",2019,38.3
"LA",2019,38.3
"RI",2019,38.3
"DE",2019,38.3
"NH",2019,38.3
"MN",2011,38.3
"ND",2012,38.3
"VA",2012,38.3
"NE",2015,38.3
"WV",2015,38.3
"NJ",2013,38.3
"KY",2016,38.3
"NM",2016,38.3
"MS",2016,38.3
"ND",2016,38.3
"CA",2021,38.3
"OK",2021,38.3
"DE",2021,38.3
"MN",2021,38.3
"LA",2021,38.3
"KS",2021,38.3
"WA",2021,38.3
"MD",2021,38.3
"SC",2021,38.3
"GA",2021,38.3
"AL",2022,38.3
"AZ",2022,38.3
"DE",2022,38.3
"GA",2022,38.3
"IN",2022,38.3
"KS",2022,38.3
"NJ",2022,38.3
"NM",2022,38.3
"OK",2022,38.3
"TX",2022,38.3
"WA",2022,38.3
"WI",2022,38.3
"TN",2018,38.4
"OR",2018,38.4
"MS",2018,38.4
"AL",2018,38.4
"IA",2018,38.4
"AZ",2018,38.4
"OK",2018,38.4
"FL",2020,38.4
"IN",2020,38.4
"KY",2020,38.4
"SD",2020,38.4
"MS",2020,38.4
"TX",2020,38.4
"TN",2017,38.4
"KY",2017,38.4
"LA",2013,38.4
"NJ",2014,38.4
"NM",2015,38.4
"MT",2015,38.4
"IL",2017,38.4
"MD",2019,38.4
"GA",2019,38.4
"KS",2015,38.4
"WI",2015,38.4
"KS",2014,38.4
"MD",2012,38.4
"IN",2012,38.4
"AL",2015,38.4
"LA",2016,38.4
"ND",2016,38.4
"MI",2016,38.4
"MO",2016,38.4
"MS",2016,38.4
"VA",2021,38.4
"ID",2021,38.4
"MD",2021,38.4
"WI",2021,38.4
"NC",2021,38.4
"VA",2021,38.4
"SD",2021,38.4
"CT",2022,38.4
"FL",2022,38.4
"MD",2022,38.4
"MO",2022,38.4
"NE",2022,38.4
"NJ",2022,38.4
"OK",2022,38.4
"PA",2016,38.5
"WV",2017,38.5
"WV",2018,38.5
"MS",2018,38.5
"MI",2020,38.5
"KY",2020,38.5
"VA",2020,38.5
"KY",2020,38.5
"OK",2020,38.5
"OH",2020,38.5
"ND",2017,38.5
"AR",2017,38.5
"TN",2017,38.5
"TX",2017,38.5
"LA",2014,38.5
"AR",2013,38.5
"AR",2012,38.5
"TN",2012,38.5
"GA",2017,38.5
"LA",2011,38.5
"AL",2011,38.5
"NE",2019,38.5
"MO",2015,38.5
"ND",2019,38.5
"AZ",2019,38.5
"WV",2019,38.5
"DE",2019,38.5
"SC",2016,38.5
"KY",2016,38.5
"OR",2021,38.5
"IL",2021,38.5
"GA",2021,38.5
"CT",2022,38.5
"IA",2022,38.5
"NE",2022,38.5
"OK",2022,38.5
"OK",2022,38.5
"PA",2022,38.5
"OH",2020,38.6
"AL",2018,38.6
"TX",2018,38.6
"ME",2018,38.6
"VA",2018,38.6
"TX",2018,38.6
"NE",2020,38.6
"WV",2020,38.6
"DE",2020,38.6
"OK",2020,38.6
"MD",2020,38.6
"VA",2020,38.6
"AL",2017,38.6
"MD",2017,38.6
"LA",2017,38.6
"ND",2017,38.6
"TX",2017,38.6
"OK",2017,38.6
"CA",2013,38.6
"TN",2013,38.6
"KS",2015,38.6
"MD",2017,38.6
"KY",2013,38.6
"KY",2017,38.6
"TN",2019,38.6
"KY",2013,38.6
"GA",2019,38.6
"SC",2019,38.6
"IN",2019,38.6
"AK",2019,38.6
"LA",2012,38.6
"PA",2014,38.6
"TN",2015,38.6
"NY",2015,38.6
"CT",2014,38.6
"ND",2012,38.6
"ID",2013,38.6
"MI",2011,38.6
"ND",2015,38.6
"OH",2016,38.6
"IA",2016,38.6
"LA",2022,38.6
"SD",2016,38.6
"TX",2021,38.6
"TX",2021,38.6
"LA",2021,38.6
"AR",2021,38.6
"KY",2021,38.6
"TN",2021,38.6
"IA",2022,38.6
"KS",2022,38.6
"MN",2022,38.6
"MT",2022,38.6
"OK",2022,38.6
"PA",2022,38.6
"MI",2016,38.7
"WI",2018,38.7
"GA",2018,38.7
"AZ",2018,38.7
"MD",2018,38.7
"MN",2020,38.7
"OH",2020,38.7
"WI",2017,38.7
"ND",2017,38.7
"AR",2017,38.7
"IA",2015,38.7
"KY",2017,38.7
"PA",2017,38.7
"MS",2013,38.7
"NE",2017,38.7
"TX",2013,38.7
"PA",2019,38.7
"OK",2019,38.7
"VT",2019,38.7
"WI",2019,38.7
"WI",2019,38.7
"TN",2019,38.7
"OK",2015,38.7
"MO",2015,38.7
"TX",2016,38.7
"IA",2016,38.7
"IN",2021,38.7
"AR",2021,38.7
"DE",2021,38.7
"NC",2021,38.7
"IN",2021,38.7
"KS",2021,38.7
"AR",2021,38.7
"NM",2021,38.7
"CA",2022,38.7
"CT",2022,38.7
"FL",2022,38.7
"HI",2022,38.7
"IN",2022,38.7
"KS",2022,38.7
"KY",2022,38.7
"KY",2022,38.7
"ME",2022,38.7
"MS",2022,38.7
"OH",2018,38.8
"LA",2018,38.8
"NE",2018,38.8
"NC",2020,38.8
"AL",2020,38.8
"KS",2020,38.8
"IN",2020,38.8
"KY",2020,38.8
"PA",2020,38.8
"NC",2017,38.8
"LA",2017,38.8
"AL",2017,38.8
"MS",2017,38.8
"OH",2017,38.8
"AR",2017,38.8
"IN",2014,38.8
"AR",2015,38.8
"SC",2014,38.8
"IN",2013,38.8
"WV",2017,38.8
"OK",2017,38.8
"TX",2015,38.8
"SD",2019,38.8
"AR",2019,38.8
"TX",2013,38.8
"VA",2019,38.8
"NC",2019,38.8
"SC",2013,38.8
"NV",2019,38.8
"AL",2015,38.8
"LA",2013,38.8
"WI",2014,38.8
"KS",2015,38.8
"CT",2016,38.8
"WV",2016,38.8
"TX",2016,38.8
"TN",2016,38.8
"DE",2021,38.8
"NH",2021,38.8
"KS",2021,38.8
"DE",2021,38.8
"IL",2021,38.8
"AL",2021,38.8
"MS",2021,38.8
"IN",2022,38.8
"IN",2022,38.8
"LA",2022,38.8
"MD",2022,38.8
"MI",2018,38.9
"OH",2018,38.9
"OK",2018,38.9
"MS",2020,38.9
"LA",2020,38.9
"TN",2017,38.9
"AK",2017,38.9
"AR",2012,38.9
"SC",2011,38.9
"WY",2014,38.9
"VA",2014,38.9
"TX",2017,38.9
"WV",2019,38.9
"AL",2019,38.9
"IA",2019,38.9
"IN",2019,38.9
"WI",2019,38.9
"MS",2013,38.9
"TX",2014,38.9
"TN",2014,38.9
"MO",2013,38.9
"WV",2015,38.9
"MD",2021,38.9
"VA",2021,38.9
"LA",2021,38.9
"NM",2021,38.9
"IL",2022,38.9
"MD",2022,38.9
"MI",2022,38.9
"PA",2022,38.9
"SD",2022,38.9
"TN",2022,38.9
"SC",2018,39
"NH",2018,39
"NH",2018,39
"OK",2020,39
"AR",2020,39
"VT",2020,39
"DE",2016,39
"TN",2020,39
"AL",2020,39
"WI",2017,39
"MO",2017,39
"GA",2017,39
"KS",2017,39
"KY",2015,39
"OH",2017,39
"LA",2014,39
"TN",2013,39
"TN",2019,39
"WI",2019,39
"AR",2019,39
"AK",2012,39
"LA",2019,39
"MD",2014,39
"NV",2013,39
"KY",2016,39
"OR",2016,39
"NV",2021,39
"GA",2021,39
"ME",2021,39
"AR",2021,39
"WY",2021,39
"IN",2021,39
"NC",2021,39
"CT",2021,39
"OH",2021,39
"OK",2021,39
"NE",2021,39
"MA",2021,39
"AR",2022,39
"ID",2022,39
"KS",2022,39
"LA",2022,39
"NJ",2022,39
"TX",2022,39
"VA",2022,39
"WY",2022,39
"WY",2022,39
"NM",2018,39.1
"SC",2018,39.1
"IL",2020,39.1
"PA",2020,39.1
"AR",2020,39.1
"MS",2020,39.1
"AR",2020,39.1
"MO",2020,39.1
"WV",2020,39.1
"NM",2017,39.1
"MO",2013,39.1
"NC",2014,39.1
"IA",2017,39.1
"KS",2015,39.1
"TN",2017,39.1
"SC",2012,39.1
"VA",2012,39.1
"KS",2019,39.1
"KY",2019,39.1
"MD",2014,39.1
"IA",2019,39.1
"AK",2015,39.1
"WV",2013,39.1
"DE",2013,39.1
"TX",2015,39.1
"CT",2016,39.1
"TN",2016,39.1
"AK",2021,39.1
"MS",2021,39.1
"OH",2022,39.1
"ME",2021,39.1
"OK",2021,39.1
"SC",2021,39.1
"NC",2021,39.1
"TX",2021,39.1
"KS",2021,39.1
"KS",2021,39.1
"IL",2021,39.1
"ID",2021,39.1
"AK",2021,39.1
"VA",2021,39.1
"AR",2022,39.1
"AR",2022,39.1
"IA",2022,39.1
"MI",2022,39.1
"SD",2022,39.1
"TN",2022,39.1
"SC",2018,39.2
"TN",2018,39.2
"MO",2018,39.2
"MD",2016,39.2
"AL",2018,39.2
"OH",2018,39.2
"WV",2018,39.2
"AL",2018,39.2
"RI",2018,39.2
"NC",2018,39.2
"LA",2018,39.2
"IA",2020,39.2
"KS",2017,39.2
"IL",2011,39.2
"MA",2015,39.2
"NM",2015,39.2
"IL",2012,39.2
"MS",2011,39.2
"MI",2013,39.2
"OH",2017,39.2
"VA",2015,39.2
"OH",2019,39.2
"PA",2019,39.2
"OH",2014,39.2
"ND",2013,39.2
"LA",2015,39.2
"IN",2014,39.2
"TX",2016,39.2
"AZ",2021,39.2
"LA",2021,39.2
"CO",2022,39.2
"IA",2022,39.2
"ME",2022,39.2
"MI",2022,39.2
"IN",2018,39.3
"TN",2018,39.3
"TN",2018,39.3
"IA",2018,39.3
"PA",2020,39.3
"WV",2020,39.3
"ND",2020,39.3
"WI",2017,39.3
"AR",2017,39.3
"MN",2017,39.3
"ND",2015,39.3
"IN",2017,39.3
"LA",2017,39.3
"TX",2017,39.3
"DE",2013,39.3
"AK",2015,39.3
"SC",2019,39.3
"TX",2019,39.3
"WI",2019,39.3
"NE",2019,39.3
"KS",2015,39.3
"AR",2014,39.3
"TN",2012,39.3
"AL",2014,39.3
"AL",2015,39.3
"DE",2013,39.3
"TN",2014,39.3
"MS",2016,39.3
"TN",2016,39.3
"OK",2016,39.3
"MO",2021,39.3
"DE",2021,39.3
"KY",2021,39.3
"NE",2021,39.3
"MO",2021,39.3
"AR",2022,39.3
"DE",2022,39.3
"GA",2022,39.3
"IL",2022,39.3
"KS",2022,39.3
"MO",2022,39.3
"MS",2022,39.3
"TN",2022,39.3
"FL",2018,39.4
"IN",2018,39.4
"AR",2018,39.4
"IN",2020,39.4
"CA",2020,39.4
"SC",2020,39.4
"WV",2020,39.4
"MO",2020,39.4
"TX",2017,39.4
"OH",2012,39.4
"LA",2011,39.4
"WV",2017,39.4
"IN",2019,39.4
"KY",2019,39.4
"OH",2019,39.4
"LA",2019,39.4
"AL",2015,39.4
"IA",2012,39.4
"KY",2019,39.4
"MS",2019,39.4
"VA",2013,39.4
"IA",2013,39.4
"WV",2015,39.4
"WA",2011,39.4
"IN",2016,39.4
"AR",2016,39.4
"TN",2016,39.4
"IL",2016,39.4
"WV",2021,39.4
"OK",2021,39.4
"MD",2021,39.4
"TX",2021,39.4
"AR",2022,39.4
"GA",2022,39.4
"IN",2022,39.4
"LA",2022,39.4
"MD",2022,39.4
"MN",2022,39.4
"NV",2022,39.4
"SC",2022,39.4
"TX",2022,39.4
"UT",2022,39.4
"NE",2018,39.5
"OK",2018,39.5
"LA",2018,39.5
"KS",2018,39.5
"WV",2018,39.5
"MS",2018,39.5
"SC",2020,39.5
"SD",2020,39.5
"KS",2020,39.5
"LA",2020,39.5
"DE",2020,39.5
"TN",2020,39.5
"NE",2020,39.5
"WV",2017,39.5
"IA",2017,39.5
"KY",2014,39.5
"TX",2011,39.5
"VA",2017,39.5
"NC",2017,39.5
"MO",2011,39.5
"VA",2017,39.5
"MO",2015,39.5
"OH",2019,39.5
"KY",2019,39.5
"RI",2019,39.5
"MO",2014,39.5
"MS",2014,39.5
"AK",2013,39.5
"OK",2016,39.5
"SC",2016,39.5
"IL",2016,39.5
"OH",2021,39.5
"WI",2021,39.5
"SD",2021,39.5
"IL",2021,39.5
"NH",2021,39.5
"KS",2021,39.5
"IN",2021,39.5
"NE",2021,39.5
"AR",2021,39.5
"AL",2022,39.5
"KS",2022,39.5
"KS",2022,39.5
"LA",2022,39.5
"MO",2022,39.5
"MS",2022,39.5
"RI",2022,39.5
"SC",2022,39.5
"WA",2022,39.5
"WI",2022,39.5
"LA",2018,39.6
"TX",2018,39.6
"AR",2018,39.6
"IL",2018,39.6
"TX",2018,39.6
"AL",2020,39.6
"WV",2020,39.6
"KY",2020,39.6
"OK",2020,39.6
"NE",2017,39.6
"AR",2013,39.6
"AL",2015,39.6
"WV",2019,39.6
"VA",2019,39.6
"MO",2019,39.6
"MI",2019,39.6
"WV",2012,39.6
"LA",2012,39.6
"MT",2013,39.6
"LA",2011,39.6
"WV",2014,39.6
"AR",2014,39.6
"AR",2022,39.6
"DE",2016,39.6
"NJ",2016,39.6
"AR",2016,39.6
"MO",2016,39.6
"SD",2016,39.6
"MI",2021,39.6
"MT",2021,39.6
"NV",2021,39.6
"MS",2021,39.6
"MI",2021,39.6
"DE",2021,39.6
"AR",2022,39.6
"AZ",2022,39.6
"PA",2022,39.6
"TX",2022,39.6
"WV",2022,39.6
"NM",2018,39.7
"LA",2018,39.7
"DE",2018,39.7
"MO",2018,39.7
"MS",2018,39.7
"AR",2018,39.7
"NE",2020,39.7
"LA",2020,39.7
"MS",2020,39.7
"MI",2017,39.7
"AL",2012,39.7
"LA",2017,39.7
"IL",2017,39.7
"SC",2017,39.7
"IN",2019,39.7
"KS",2019,39.7
"OH",2019,39.7
"WV",2019,39.7
"NM",2019,39.7
"WV",2019,39.7
"GA",2014,39.7
"LA",2011,39.7
"WV",2011,39.7
"KS",2015,39.7
"NE",2016,39.7
"NH",2021,39.7
"SD",2021,39.7
"OH",2021,39.7
"OH",2021,39.7
"NH",2021,39.7
"MS",2021,39.7
"AR",2022,39.7
"NH",2022,39.7
"TN",2022,39.7
"MS",2016,39.8
"KS",2018,39.8
"IA",2018,39.8
"LA",2018,39.8
"KY",2018,39.8
"AL",2018,39.8
"KY",2018,39.8
"WV",2020,39.8
"OH",2020,39.8
"AL",2020,39.8
"DE",2020,39.8
"IL",2020,39.8
"LA",2020,39.8
"DE",2020,39.8
"IL",2017,39.8
"IA",2017,39.8
"IN",2017,39.8
"IA",2017,39.8
"DE",2017,39.8
"TX",2019,39.8
"KS",2019,39.8
"TN",2019,39.8
"WV",2019,39.8
"KS",2019,39.8
"AR",2019,39.8
"NV",2019,39.8
"MS",2012,39.8
"MO",2015,39.8
"TN",2013,39.8
"LA",2015,39.8
"WA",2013,39.8
"NC",2016,39.8
"AL",2016,39.8
"KY",2016,39.8
"OK",2021,39.8
"TN",2021,39.8
"KY",2021,39.8
"AR",2021,39.8
"OK",2021,39.8
"WV",2021,39.8
"NE",2021,39.8
"MO",2021,39.8
"IN",2022,39.8
"OH",2022,39.8
"OH",2022,39.8
"SC",2022,39.8
"WY",2020,39.9
"WY",2018,39.9
"WV",2018,39.9
"MS",2018,39.9
"KS",2020,39.9
"DE",2020,39.9
"WI",2020,39.9
"IA",2017,39.9
"MD",2017,39.9
"KY",2017,39.9
"MS",2017,39.9
"SD",2011,39.9
"AR",2015,39.9
"WV",2017,39.9
"OK",2019,39.9
"MO",2019,39.9
"AZ",2019,39.9
"AL",2014,39.9
"OH",2014,39.9
"MS",2011,39.9
"MT",2013,39.9
"MS",2011,39.9
"AK",2016,39.9
"NC",2016,39.9
"MS",2016,39.9
"SC",2021,39.9
"OK",2021,39.9
"NV",2021,39.9
"AL",2021,39.9
"UT",2021,39.9
"AR",2022,39.9
"GA",2022,39.9
"IL",2022,39.9
"MI",2022,39.9
"NC",2022,39.9
"ND",2022,39.9
"OK",2022,39.9
"WI",2022,39.9
"WV",2018,40
"MA",2018,40
"VA",2016,40
"CT",2020,40
"WV",2020,40
"GA",2020,40
"AR",2017,40
"IA",2017,40
"SD",2017,40
"SC",2015,40
"LA",2015,40
"AL",2013,40
"OK",2017,40
"WV",2015,40
"IN",2019,40
"MI",2019,40
"NM",2019,40
"OK",2014,40
"OK",2014,40
"SD",2015,40
"OK",2011,40
"WV",2014,40
"HI",2012,40
"LA",2014,40
"FL",2022,40
"KY",2021,40
"IL",2021,40
"MS",2021,40
"PA",2021,40
"OH",2022,40
"DE",2021,40
"AL",2022,40
"AR",2022,40
"IA",2022,40
"IL",2022,40
"MD",2022,40
"OK",2022,40
"SC",2022,40
"WI",2022,40
"WI",2022,40
"WV",2022,40
"MI",2018,40.1
"MO",2018,40.1
"CA",2018,40.1
"SC",2020,40.1
"AL",2020,40.1
"NC",2020,40.1
"NE",2020,40.1
"MS",2015,40.1
"DE",2019,40.1
"GA",2019,40.1
"KS",2019,40.1
"AK",2015,40.1
"LA",2014,40.1
"NC",2015,40.1
"VT",2013,40.1
"OK",2013,40.1
"AL",2011,40.1
"AL",2016,40.1
"KY",2016,40.1
"AR",2021,40.1
"MN",2021,40.1
"OH",2021,40.1
"WI",2021,40.1
"ND",2021,40.1
"GA",2022,40.1
"IA",2022,40.1
"IN",2022,40.1
"KY",2022,40.1
"LA",2022,40.1
"TX",2022,40.1
"TX",2018,40.2
"LA",2018,40.2
"VA",2018,40.2
"SC",2018,40.2
"IN",2020,40.2
"MI",2020,40.2
"NC",2017,40.2
"MO",2020,40.2
"NV",2020,40.2
"AR",2020,40.2
"DE",2017,40.2
"TX",2015,40.2
"SD",2017,40.2
"AR",2017,40.2
"NH",2015,40.2
"KS",2019,40.2
"TX",2019,40.2
"MI",2015,40.2
"TN",2011,40.2
"LA",2015,40.2
"ND",2015,40.2
"OK",2016,40.2
"MN",2022,40.2
"MT",2021,40.2
"DE",2022,40.2
"MS",2022,40.2
"SC",2022,40.2
"SD",2022,40.2
"VA",2022,40.2
"WI",2022,40.2
"WI",2018,40.3
"PA",2018,40.3
"AR",2018,40.3
"MI",2018,40.3
"NC",2018,40.3
"AR",2018,40.3
"WV",2020,40.3
"KS",2020,40.3
"AR",2020,40.3
"AL",2020,40.3
"TX",2020,40.3
"AL",2015,40.3
"AL",2012,40.3
"AL",2019,40.3
"ME",2019,40.3
"NE",2019,40.3
"NM",2014,40.3
"KY",2015,40.3
"IN",2014,40.3
"TN",2015,40.3
"WV",2014,40.3
"NC",2012,40.3
"LA",2013,40.3
"TN",2013,40.3
"AK",2016,40.3
"AR",2016,40.3
"KS",2021,40.3
"WV",2021,40.3
"KY",2021,40.3
"SD",2021,40.3
"MO",2021,40.3
"AL",2021,40.3
"NM",2021,40.3
"MS",2022,40.3
"NC",2022,40.3
"OK",2022,40.3
"TN",2022,40.3
"VA",2022,40.3
"VA",2022,40.3
"LA",2018,40.4
"TX",2018,40.4
"MO",2020,40.4
"TN",2020,40.4
"ID",2020,40.4
"LA",2020,40.4
"AL",2020,40.4
"LA",2020,40.4
"MO",2017,40.4
"AR",2015,40.4
"MS",2017,40.4
"AL",2017,40.4
"SC",2019,40.4
"OK",2019,40.4
"TN",2013,40.4
"LA",2013,40.4
"AR",2019,40.4
"TN",2019,40.4
"NE",2019,40.4
"RI",2019,40.4
"VA",2015,40.4
"LA",2012,40.4
"NC",2013,40.4
"AR",2012,40.4
"KS",2022,40.4
"AL",2016,40.4
"MD",2021,40.4
"WV",2021,40.4
"NY",2021,40.4
"TN",2021,40.4
"ND",2021,40.4
"ME",2022,40.4
"MN",2022,40.4
"MN",2022,40.4
"OH",2022,40.4
"AR",2018,40.5
"IL",2020,40.5
"LA",2016,40.5
"TX",2015,40.5
"LA",2013,40.5
"AL",2015,40.5
"KS",2013,40.5
"TX",2017,40.5
"GA",2017,40.5
"WV",2013,40.5
"WI",2011,40.5
"VA",2015,40.5
"DE",2019,40.5
"KY",2019,40.5
"MT",2012,40.5
"TN",2014,40.5
"KY",2013,40.5
"MS",2014,40.5
"MS",2012,40.5
"KS",2015,40.5
"MO",2016,40.5
"MO",2021,40.5
"LA",2021,40.5
"AL",2021,40.5
"MS",2021,40.5
"AL",2022,40.5
"DE",2022,40.5
"GA",2022,40.5
"IL",2022,40.5
"MO",2022,40.5
"MS",2022,40.5
"WV",2022,40.5
"WY",2022,40.5
"DE",2015,40.6
"UT",2018,40.6
"IN",2018,40.6
"IA",2018,40.6
"LA",2018,40.6
"WV",2018,40.6
"GA",2018,40.6
"GA",2020,40.6
"MI",2020,40.6
"IA",2020,40.6
"CT",2020,40.6
"WV",2020,40.6
"TN",2020,40.6
"IN",2020,40.6
"AL",2014,40.6
"TN",2019,40.6
"WV",2019,40.6
"AL",2019,40.6
"WV",2019,40.6
"AK",2019,40.6
"AR",2019,40.6
"KY",2015,40.6
"IL",2015,40.6
"VA",2012,40.6
"AL",2015,40.6
"WV",2016,40.6
"MS",2021,40.6
"WA",2021,40.6
"SC",2021,40.6
"WV",2021,40.6
"ND",2021,40.6
"MI",2021,40.6
"IN",2021,40.6
"AL",2022,40.6
"IA",2022,40.6
"ID",2022,40.6
"OR",2022,40.6
"WV",2022,40.6
"IA",2018,40.7
"ND",2018,40.7
"KS",2018,40.7
"WV",2018,40.7
"MO",2018,40.7
"UT",2018,40.7
"IN",2020,40.7
"TN",2020,40.7
"NE",2020,40.7
"WV",2020,40.7
"OH",2014,40.7
"NC",2011,40.7
"TN",2014,40.7
"IL",2019,40.7
"MS",2013,40.7
"TN",2012,40.7
"SD",2014,40.7
"MO",2019,40.7
"LA",2014,40.7
"LA",2013,40.7
"WV",2016,40.7
"ND",2016,40.7
"AL",2016,40.7
"OK",2016,40.7
"TN",2016,40.7
"KY",2016,40.7
"WV",2021,40.7
"MD",2021,40.7
"SD",2021,40.7
"OK",2021,40.7
"SD",2021,40.7
"MS",2021,40.7
"AR",2022,40.7
"IN",2022,40.7
"OK",2022,40.7
"TN",2022,40.7
"NC",2020,40.8
"WV",2018,40.8
"OK",2018,40.8
"MS",2018,40.8
"CT",2020,40.8
"MI",2020,40.8
"WV",2020,40.8
"ND",2020,40.8
"WV",2020,40.8
"MO",2017,40.8
"KY",2019,40.8
"TX",2019,40.8
"WI",2019,40.8
"MT",2019,40.8
"OK",2011,40.8
"MS",2019,40.8
"AL",2012,40.8
"MS",2011,40.8
"WV",2016,40.8
"MS",2016,40.8
"MI",2021,40.8
"MS",2021,40.8
"IA",2021,40.8
"RI",2021,40.8
"DE",2021,40.8
"AL",2021,40.8
"AL",2021,40.8
"AR",2022,40.8
"OH",2022,40.8
"VA",2022,40.8
"WV",2022,40.8
"WV",2022,40.8
"NM",2020,40.9
"UT",2018,40.9
"LA",2020,40.9
"TX",2020,40.9
"IN",2020,40.9
"WI",2020,40.9
"KY",2017,40.9
"LA",2017,40.9
"MN",2015,40.9
"KS",2011,40.9
"ND",2014,40.9
"GA",2019,40.9
"IA",2019,40.9
"LA",2019,40.9
"MS",2012,40.9
"KY",2013,40.9
"AL",2014,40.9
"SC",2015,40.9
"ND",2014,40.9
"IN",2015,40.9
"PA",2021,40.9
"KS",2021,40.9
"OH",2022,40.9
"OK",2021,40.9
"KY",2021,40.9
"MD",2021,40.9
"FL",2022,40.9
"GA",2022,40.9
"IN",2022,40.9
"IN",2022,40.9
"KY",2022,40.9
"OK",2022,40.9
"SC",2022,40.9
"WI",2022,40.9
"WI",2022,40.9
"WV",2022,40.9
"ND",2018,41
"DE",2018,41
"IA",2018,41
"NE",2018,41
"TX",2018,41
"IA",2020,41
"AR",2012,41
"GA",2019,41
"MI",2015,41
"MD",2019,41
"LA",2011,41
"WV",2015,41
"MD",2015,41
"LA",2012,41
"MI",2011,41
"TN",2021,41
"NE",2021,41
"KS",2021,41
"KY",2021,41
"WV",2021,41
"NC",2022,41
"WV",2022,41
"WY",2022,41
"MS",2018,41.1
"WV",2018,41.1
"GA",2016,41.1
"TN",2020,41.1
"CT",2020,41.1
"AL",2015,41.1
"MS",2017,41.1
"IA",2019,41.1
"TN",2015,41.1
"TX",2013,41.1
"TX",2015,41.1
"PA",2021,41.1
"MO",2021,41.1
"AL",2021,41.1
"OK",2021,41.1
"IN",2021,41.1
"IN",2022,41.1
"NC",2022,41.1
"SD",2022,41.1
"TX",2022,41.1
"VA",2022,41.1
"WI",2022,41.1
"KS",2018,41.2
"AR",2018,41.2
"MI",2020,41.2
"WV",2020,41.2
"WA",2020,41.2
"AR",2020,41.2
"WY",2022,41.2
"CO",2020,41.2
"TX",2020,41.2
"VT",2017,41.2
"AL",2017,41.2
"SC",2017,41.2
"MS",2013,41.2
"KY",2015,41.2
"AL",2017,41.2
"MI",2017,41.2
"GA",2019,41.2
"AL",2019,41.2
"KY",2019,41.2
"LA",2019,41.2
"DE",2019,41.2
"MS",2019,41.2
"MS",2014,41.2
"MO",2012,41.2
"MS",2016,41.2
"KS",2021,41.2
"SC",2021,41.2
"WV",2021,41.2
"LA",2021,41.2
"WV",2021,41.2
"LA",2022,41.2
"ME",2022,41.2
"MS",2022,41.2
"NV",2018,41.3
"KY",2018,41.3
"TX",2020,41.3
"DE",2020,41.3
"AL",2013,41.3
"TN",2013,41.3
"LA",2015,41.3
"OK",2013,41.3
"GA",2019,41.3
"NH",2019,41.3
"DE",2016,41.3
"TN",2016,41.3
"NV",2021,41.3
"NC",2021,41.3
"OK",2021,41.3
"MI",2021,41.3
"KY",2021,41.3
"DE",2022,41.3
"DE",2022,41.3
"IA",2022,41.3
"LA",2022,41.3
"MO",2022,41.3
"MT",2018,41.4
"IA",2018,41.4
"MS",2020,41.4
"KY",2020,41.4
"AK",2017,41.4
"MS",2017,41.4
"MS",2014,41.4
"IN",2019,41.4
"WV",2019,41.4
"IA",2019,41.4
"AR",2019,41.4
"NC",2016,41.4
"VA",2021,41.4
"VA",2021,41.4
"NC",2022,41.4
"TN",2022,41.4
"TX",2022,41.4
"WV",2022,41.4
"LA",2018,41.5
"IL",2020,41.5
"MO",2020,41.5
"AR",2020,41.5
"AK",2017,41.5
"RI",2013,41.5
"MT",2014,41.5
"AL",2019,41.5
"TX",2014,41.5
"AR",2013,41.5
"NJ",2013,41.5
"AK",2016,41.5
"NJ",2016,41.5
"NE",2022,41.5
"LA",2021,41.5
"OH",2022,41.5
"MO",2021,41.5
"MS",2021,41.5
"MN",2021,41.5
"AZ",2022,41.5
"KY",2022,41.5
"ND",2022,41.5
"OH",2022,41.5
"SD",2022,41.5
"WI",2022,41.5
"NM",2018,41.6
"AL",2020,41.6
"MN",2020,41.6
"WV",2022,41.6
"KS",2020,41.6
"OH",2014,41.6
"AZ",2017,41.6
"AK",2019,41.6
"TN",2019,41.6
"LA",2015,41.6
"SC",2016,41.6
"IA",2021,41.6
"ND",2021,41.6
"KY",2021,41.6
"AL",2021,41.6
"IA",2021,41.6
"AL",2022,41.6
"AZ",2022,41.6
"KY",2022,41.6
"MO",2022,41.6
"OK",2022,41.6
"KS",2018,41.7
"ND",2018,41.7
"KY",2018,41.7
